idx,stages,latency,critσ,finalE,added_mem_raw,added_mem_war,added_mem_waw,added_mem_rar,added_mem_cons,dsp_need_total
2746,2,2,0.0,1,0,0,0,0,0,12
2747,12,12,0.5527707983925667,11,0,0,0,0,0,0
2748,2,2,0.0,1,0,0,0,0,0,0
2749,1,1,0.0,1,0,0,0,0,0,0
2750,2,2,1.0,1,0,0,0,0,0,0
2751,2,2,1.0,1,0,0,0,0,0,0
2752,3,3,0.9428090415820634,2,0,0,0,0,0,0
2753,2,2,1.0,1,0,0,0,0,0,0
2754,2,2,1.0,1,0,0,0,0,0,0
2755,2,2,1.0,1,0,0,0,0,0,0
2756,3,3,0.9428090415820634,2,0,0,0,0,0,0
2757,2,2,1.0,1,0,0,0,0,0,0
2758,3,3,0.9428090415820634,2,0,0,0,0,0,0
2759,3,3,0.9428090415820634,2,0,0,0,0,0,0
2760,3,3,0.9428090415820634,2,0,0,0,0,0,0
2761,3,3,0.9428090415820634,2,0,0,0,0,0,0
2762,3,3,0.9428090415820634,2,0,0,0,0,0,0
2763,3,3,0.9428090415820634,2,0,0,0,0,0,0
2764,2,2,1.0,1,0,0,0,0,0,0
2765,2,2,1.0,1,0,0,0,0,0,0
2766,1,1,0.0,1,0,0,0,0,0,0
2767,2,2,0.0,1,0,0,0,0,0,0
2768,2,2,2.0,3,0,0,0,0,0,0
2769,3,3,0.9428090415820634,5,1,0,0,0,0,0
2770,3,3,0.9428090415820634,4,1,0,0,0,0,0
2771,3,3,0.0,6,2,0,0,1,0,0
2772,2,2,0.0,2,1,0,0,0,0,0
2773,2,2,0.0,2,1,0,0,0,0,0
2774,2,2,0.0,2,1,0,0,0,0,0
2775,2,2,0.0,2,1,0,0,0,0,0
2776,3,3,0.9428090415820634,6,1,0,0,0,0,0
2777,3,3,0.9428090415820634,5,1,0,0,0,0,0
2778,2,2,0.0,2,1,0,0,0,0,0
2779,2,2,0.0,1,0,0,0,0,0,0
2780,2,2,1.0,3,0,0,0,0,0,0
2781,2,2,1.0,3,0,0,0,0,0,0
2782,2,2,1.0,3,0,0,0,0,0,0
2783,2,2,1.0,3,0,0,0,0,0,0
2784,2,2,1.0,3,0,0,0,0,0,0
2785,2,2,1.0,3,0,0,0,0,0,0
2786,2,2,1.0,1,0,0,0,0,0,0
2787,2,2,2.0,2,0,0,0,0,0,0
2788,2,2,1.0,1,0,0,0,0,0,0
2789,2,2,2.0,2,0,0,0,0,0,0
2790,2,2,1.0,1,0,0,0,0,0,0
2791,2,2,1.0,1,0,0,0,0,0,0
2792,2,2,1.0,1,0,0,0,0,0,0
2793,3,3,0.9428090415820634,2,0,0,0,0,0,0
2794,2,2,1.0,1,0,0,0,0,0,0
2795,2,2,1.0,1,0,0,0,0,0,0
2796,2,2,1.0,1,0,0,0,0,0,0
2797,2,2,1.0,1,0,0,0,0,0,0
2798,2,2,1.0,1,0,0,0,0,0,0
2799,3,3,0.9428090415820634,2,0,0,0,0,0,0
2800,3,3,0.9428090415820634,2,0,0,0,0,0,0
2801,3,3,0.9428090415820634,2,0,0,0,0,0,0
2802,2,2,1.0,1,0,0,0,0,0,0
2803,2,2,1.0,1,0,0,0,0,0,0
2804,2,2,1.0,1,0,0,0,0,0,0
2805,3,3,0.0,3,1,0,0,0,0,0
2806,2,2,0.0,3,1,0,0,0,0,0
2807,4,4,1.7320508075688772,8,0,0,0,0,0,0
2808,1,1,0.0,1,0,0,0,0,0,0
2809,1,1,0.0,1,0,0,0,0,0,0
2810,1,1,0.0,1,0,0,0,0,0,0
2811,2,2,2.0,2,0,0,0,0,0,0
2812,1,1,0.0,1,0,0,0,0,0,0
2813,2,2,1.0,1,0,0,0,0,0,0
2814,2,2,1.0,1,0,0,0,0,0,0
2815,2,2,1.0,1,0,0,0,0,0,0
2816,2,2,0.0,2,1,0,0,0,0,0
2817,3,3,0.0,4,2,0,0,1,0,0
2818,2,2,1.0,4,1,0,0,0,0,0
2819,2,2,0.0,2,1,0,0,0,0,0
2820,3,3,0.9428090415820634,6,2,0,0,1,0,0
2821,2,2,0.0,2,1,0,0,0,0,0
2822,3,3,0.9428090415820634,2,0,0,0,0,0,0
2823,3,3,0.9428090415820634,2,0,0,0,0,0,0
2824,3,3,0.9428090415820634,2,0,0,0,0,0,0
2825,3,3,0.9428090415820634,2,0,0,0,0,0,0
2826,3,3,0.9428090415820634,2,0,0,0,0,0,0
2827,2,2,1.0,1,0,0,0,0,0,0
2828,2,2,1.0,1,0,0,0,0,0,0
2829,2,2,3.0,3,0,0,0,0,0,0
2830,2,2,1.0,1,0,0,0,0,0,0
2831,5,5,0.9797958971132712,16,0,0,0,0,0,0
2832,4,4,1.7320508075688772,8,0,0,0,0,0,0
2833,2,2,0.5,1,0,0,0,0,0,0
2834,1,1,0.0,1,0,0,0,0,0,0
2835,1,1,0.0,1,0,0,0,0,0,0
2836,2,2,0.5,3,0,0,0,0,1,0
2837,2,2,0.0,1,0,0,0,0,0,0
2838,1,1,0.0,1,0,0,0,0,0,0
2839,4,4,2.8613807855648994,12,0,0,0,0,0,0
2840,4,4,2.7726341266023544,24,0,0,0,0,0,0
2841,2,2,1.0,1,0,0,0,0,0,0
2842,5,5,1.9595917942265424,21,0,0,0,0,0,0
2843,2,2,0.0,2,1,0,0,0,0,0
2844,2,2,0.0,2,1,0,0,0,0,0
2845,2,2,0.0,2,1,0,0,0,0,0
2846,3,3,0.9428090415820634,6,1,0,0,0,0,0
2847,2,2,0.0,2,1,0,0,0,0,0
2848,2,2,0.0,2,1,0,0,0,0,0
2849,2,2,0.0,2,1,0,0,0,0,0
2850,3,3,0.9428090415820634,4,1,0,0,0,0,0
2851,6,6,0.7637626158259734,18,0,0,0,0,0,0
2852,2,2,1.0,1,0,0,0,0,0,0
2853,2,2,0.5,1,0,0,0,0,0,0
2854,1,1,0.0,2,0,0,0,0,0,0
2855,1,1,0.0,1,0,0,0,0,0,0
2856,2,2,0.0,1,0,0,0,0,0,0
2857,2,2,1.0,1,0,0,0,0,0,0
2858,2,2,1.0,1,0,0,0,0,0,0
2859,2,2,1.0,1,0,0,0,0,0,0
2860,2,2,1.0,1,0,0,0,0,0,0
2861,3,3,0.9428090415820634,2,0,0,0,0,0,0
2862,2,2,1.0,1,0,0,0,0,0,0
2863,2,2,1.0,1,0,0,0,0,0,0
2864,3,3,0.9428090415820634,2,0,0,0,0,0,0
2865,2,2,1.0,1,0,0,0,0,0,0
2866,3,3,0.9428090415820634,2,0,0,0,0,0,0
2867,2,2,1.0,1,0,0,0,0,0,0
2868,3,3,0.9428090415820634,2,0,0,0,0,0,0
2869,2,2,1.0,1,0,0,0,0,0,0
2870,5,5,0.8,4,0,0,0,0,0,0
2871,2,2,1.0,1,0,0,0,0,0,0
2872,3,3,0.9428090415820634,2,0,0,0,0,0,0
2873,2,2,1.0,1,0,0,0,0,0,0
2874,3,3,0.9428090415820634,2,0,0,0,0,0,0
2875,2,2,1.0,1,0,0,0,0,0,0
2876,2,2,1.0,1,0,0,0,0,0,0
2877,3,3,0.0,3,1,0,0,0,0,0
2878,2,2,1.0,1,0,0,0,0,0,0
2879,2,2,1.0,1,0,0,0,0,0,0
2880,2,2,0.0,2,1,0,0,0,0,0
2881,2,2,0.0,3,1,0,0,0,0,0
2882,4,4,1.7320508075688772,8,0,0,0,0,0,0
2883,4,4,1.7320508075688772,8,0,0,0,0,0,0
2884,1,1,0.0,1,0,0,0,0,0,0
2885,1,1,0.0,1,0,0,0,0,0,0
2886,1,1,0.0,1,0,0,0,0,0,0
2887,3,3,0.0,3,1,0,0,0,0,0
2888,2,2,0.0,3,1,0,0,0,0,0
2889,3,3,0.9428090415820634,2,0,0,0,0,0,0
2890,2,2,1.0,1,0,0,0,0,0,0
2891,3,3,0.9428090415820634,2,0,0,0,0,0,0
2892,2,2,1.0,1,0,0,0,0,0,0
2893,4,4,0.8660254037844386,3,0,0,0,0,0,0
2894,2,2,1.0,1,0,0,0,0,0,0
2895,2,2,1.0,1,0,0,0,0,0,0
2896,3,3,0.9428090415820634,2,0,0,0,0,0,0
2897,3,3,0.9428090415820634,2,0,0,0,0,0,0
2898,3,3,0.9428090415820634,2,0,0,0,0,0,0
2899,3,3,0.9428090415820634,2,0,0,0,0,0,0
2900,2,2,1.0,1,0,0,0,0,0,0
2901,3,3,0.9428090415820634,2,0,0,0,0,0,0
2902,2,2,1.0,1,0,0,0,0,0,0
2903,2,2,1.0,1,0,0,0,0,0,0
2904,2,2,1.0,1,0,0,0,0,0,0
2905,3,3,0.9428090415820634,2,0,0,0,0,0,0
2906,4,4,1.7320508075688772,8,0,0,0,0,0,0
2907,2,2,1.0,1,0,0,0,0,0,0
2908,3,3,0.9428090415820634,2,0,0,0,0,0,0
2909,3,3,0.9428090415820634,2,0,0,0,0,0,0
2910,3,3,0.9428090415820634,2,0,0,0,0,0,0
2911,2,2,1.0,1,0,0,0,0,0,0
2912,2,2,1.0,1,0,0,0,0,0,0
2913,2,2,1.0,1,0,0,0,0,0,0
2914,2,2,1.0,1,0,0,0,0,0,0
2915,2,2,1.0,1,0,0,0,0,0,0
2916,2,2,1.0,1,0,0,0,0,0,0
2917,2,2,1.0,1,0,0,0,0,0,0
2918,2,2,1.0,1,0,0,0,0,0,0
2919,2,2,1.0,1,0,0,0,0,0,0
2920,2,2,1.0,1,0,0,0,0,0,0
2921,2,2,1.0,1,0,0,0,0,0,0
2922,3,3,0.9428090415820634,2,0,0,0,0,0,0
2923,3,3,0.9428090415820634,2,0,0,0,0,0,0
2924,3,3,0.9428090415820634,2,0,0,0,0,0,0
2925,2,2,1.0,1,0,0,0,0,0,0
2926,3,3,0.9428090415820634,2,0,0,0,0,0,0
2927,3,3,0.9428090415820634,2,0,0,0,0,0,0
2928,3,3,0.9428090415820634,2,0,0,0,0,0,0
2929,2,2,1.0,1,0,0,0,0,0,0
2930,2,2,1.0,1,0,0,0,0,0,0
2931,3,3,0.9428090415820634,2,0,0,0,0,0,0
2932,2,2,1.0,1,0,0,0,0,0,0
2933,2,2,1.0,1,0,0,0,0,0,0
2934,2,2,1.0,1,0,0,0,0,0,0
2935,5,5,0.9797958971132712,16,0,0,0,0,0,0
2936,5,5,0.9797958971132712,16,0,0,0,0,0,0
2937,2,2,1.0,3,0,0,0,0,0,0
2938,2,2,1.0,1,0,0,0,0,0,0
2939,2,2,1.0,3,0,0,0,0,0,0
2940,1,1,0.0,1,0,0,0,0,0,0
2941,2,2,1.0,1,0,0,0,0,0,0
2942,4,4,0.8660254037844386,3,0,0,0,0,0,0
2943,2,2,1.0,1,0,0,0,0,0,0
2944,3,3,0.9428090415820634,2,0,0,0,0,0,0
2945,3,3,0.9428090415820634,2,0,0,0,0,0,0
2946,3,3,0.9428090415820634,2,0,0,0,0,0,0
2947,3,3,0.9428090415820634,2,0,0,0,0,0,0
2948,2,2,1.0,1,0,0,0,0,0,0
2949,3,3,0.9428090415820634,2,0,0,0,0,0,0
2950,2,2,1.0,1,0,0,0,0,0,0
2951,2,2,1.0,1,0,0,0,0,0,0
2952,2,2,1.0,1,0,0,0,0,0,0
2953,4,4,1.7320508075688772,8,0,0,0,0,0,0
2954,1,1,0.0,1,0,0,0,0,0,0
2955,2,2,1.0,1,0,0,0,0,0,0
2956,3,3,0.9428090415820634,2,0,0,0,0,0,0
2957,3,3,0.9428090415820634,2,0,0,0,0,0,0
2958,2,2,1.0,1,0,0,0,0,0,0
2959,2,2,1.0,1,0,0,0,0,0,0
2960,2,2,1.0,1,0,0,0,0,0,0
2961,2,2,1.0,1,0,0,0,0,0,0
2962,2,2,1.0,1,0,0,0,0,0,0
2963,3,3,0.9428090415820634,2,0,0,0,0,0,0
2964,3,3,0.9428090415820634,2,0,0,0,0,0,0
2965,3,3,0.9428090415820634,2,0,0,0,0,0,0
2966,3,3,0.9428090415820634,2,0,0,0,0,0,0
2967,3,3,0.9428090415820634,2,0,0,0,0,0,0
2968,3,3,0.9428090415820634,2,0,0,0,0,0,0
2969,2,2,1.0,1,0,0,0,0,0,0
2970,2,2,1.0,1,0,0,0,0,0,0
2971,5,5,0.9797958971132712,16,0,0,0,0,0,0
2972,2,2,1.0,3,0,0,0,0,0,0
2973,2,2,1.0,3,0,0,0,0,0,0
2974,2,2,1.0,3,0,0,0,0,0,0
2975,2,2,1.0,3,0,0,0,0,0,0
2976,2,2,1.0,1,0,0,0,0,0,0
2977,2,2,1.0,1,0,0,0,0,0,0
2978,2,2,1.0,1,0,0,0,0,0,0
2979,2,2,1.0,1,0,0,0,0,0,0
2980,2,2,1.0,2,0,0,0,0,0,0
2981,1,1,0.0,1,0,0,0,0,0,0
2982,2,2,1.0,1,0,0,0,0,0,0
2983,1,1,0.0,1,0,0,0,0,0,0
2984,1,1,0.0,1,0,0,0,0,0,0
2985,1,1,0.0,1,0,0,0,1,0,0
2986,2,2,0.5,1,0,0,0,0,0,0
2987,1,1,0.0,1,0,0,0,0,0,0
2988,1,1,0.0,1,0,0,0,0,0,0
2989,2,2,0.5,3,0,0,0,0,1,0
2990,1,1,0.0,1,0,0,0,0,0,0
2991,6,6,1.3743685418725535,42,0,0,0,0,0,0
2992,2,2,1.0,7,0,1,0,0,0,0
2993,2,2,0.5,1,0,0,0,0,0,0
2994,1,1,0.0,6,0,0,0,0,0,0
2995,2,2,0.5,1,0,0,0,0,0,0
2996,4,4,1.7853571071357126,33,0,0,0,0,0,0
2997,1,1,0.0,1,0,0,0,0,0,0
2998,1,1,0.0,1,0,0,0,0,0,0
2999,1,1,0.0,1,0,0,0,0,0,0
3000,1,1,0.0,1,0,0,0,0,0,0
3001,2,2,1.0,3,0,1,0,0,0,0
3002,1,1,0.0,1,0,0,0,0,0,0
3003,2,2,1.0,13,0,0,0,0,0,0
3004,2,2,0.0,1,0,0,0,0,0,0
3005,2,2,0.5,2,0,0,0,0,0,0
3006,2,2,0.0,1,0,0,0,0,0,0
3007,1,1,0.0,1,0,0,0,0,0,0
3008,1,1,0.0,1,0,0,0,0,0,0
3009,2,2,1.5,13,0,0,0,0,0,0
3010,1,1,0.0,1,0,0,0,0,0,0
3011,5,5,0.4898979485566356,11,1,0,0,0,0,0
3012,2,2,0.5,7,0,0,0,0,0,0
3013,1,1,0.0,8,0,0,0,0,0,0
3014,2,2,1.0,6,0,0,0,0,0,0
3015,1,1,0.0,3,0,0,0,0,0,0
3016,8,8,1.0897247358851685,57,2,0,0,1,0,0
3017,2,2,0.0,1,0,0,0,0,0,0
3018,1,1,0.0,1,0,0,0,0,0,12
3019,1,1,0.0,1,0,0,0,0,0,0
3020,2,2,0.5,3,0,0,0,0,0,0
3021,1,1,0.0,1,0,0,0,0,0,0
3022,5,5,0.4898979485566356,11,1,0,0,0,0,0
3023,2,2,0.5,3,0,0,0,0,0,0
3024,1,1,0.0,8,0,0,0,0,0,0
3025,1,1,0.0,2,0,0,0,0,0,0
3026,7,7,0.989743318610787,67,0,0,0,0,0,0
3027,3,3,0.0,2,0,0,0,0,0,0
3028,2,2,0.5,1,0,0,0,0,0,0
3029,4,4,0.4330127018922193,6,0,3,3,0,0,0
3030,2,2,0.0,1,0,1,0,0,0,0
3031,2,2,0.0,1,0,1,0,0,0,0
3032,2,2,0.5,1,0,0,0,0,0,0
3033,2,2,0.5,3,0,0,0,0,0,0
3034,1,1,0.0,2,0,0,0,0,0,0
3035,1,1,0.0,2,0,0,0,0,0,0
3036,2,2,0.5,3,0,0,0,0,0,0
3037,1,1,0.0,1,0,0,0,0,0,0
3038,2,2,1.5,7,0,0,0,0,0,0
3039,4,4,0.4330127018922193,10,0,0,0,0,0,0
3040,2,2,0.0,1,0,0,0,0,0,0
3041,3,3,1.4142135623730951,16,0,2,0,0,0,4
3042,1,1,0.0,2,0,0,0,0,0,0
3043,1,1,0.0,1,0,0,0,0,0,0
3044,2,2,0.5,3,0,0,0,0,0,0
3045,3,3,0.9428090415820634,28,0,2,0,0,0,4
3046,1,1,0.0,8,0,0,0,0,0,0
3047,1,1,0.0,2,0,0,0,0,0,0
3048,2,2,0.0,2,0,0,0,0,0,0
3049,1,1,0.0,11,0,0,0,0,0,0
3050,2,2,1.5,5,0,0,0,0,0,0
3051,1,1,0.0,1,0,0,0,0,0,0
3052,2,2,1.5,5,0,0,0,0,0,0
3053,1,1,0.0,1,0,0,0,0,0,0
3054,3,3,1.8856180831641267,7,0,0,0,0,0,0
3055,2,2,1.0,13,0,0,0,0,0,0
3056,2,2,0.0,1,0,0,0,0,0,0
3057,1,1,0.0,2,0,0,0,0,0,0
3058,5,5,0.4898979485566356,11,1,0,0,0,0,0
3059,2,2,0.5,7,0,0,0,0,0,0
3060,1,1,0.0,8,0,0,0,0,0,0
3061,2,2,1.0,6,0,0,0,0,0,0
3062,8,8,1.0897247358851685,57,2,0,0,1,0,0
3063,2,2,0.0,1,0,0,0,0,0,0
3064,2,2,0.0,1,0,0,0,0,0,0
3065,2,2,0.0,1,0,0,0,0,0,0
3066,1,1,0.0,3,0,0,0,0,0,0
3067,1,1,0.0,1,0,0,0,0,0,12
3068,2,2,1.5,5,0,0,0,0,0,0
3069,4,4,0.5,4,0,0,0,0,0,0
3070,1,1,0.0,6,0,0,0,0,0,0
3071,1,1,0.0,6,0,0,0,0,0,0
3072,1,1,0.0,1,0,0,0,0,0,0
3073,1,1,0.0,1,0,0,0,0,0,0
3074,2,2,0.0,2,0,0,0,0,0,0
3075,2,2,0.5,4,0,0,0,0,0,0
3076,1,1,0.0,1,0,0,0,0,0,0
3077,2,2,1.5,4,0,0,0,0,0,12
3078,2,2,0.5,8,0,0,0,0,0,0
3079,2,2,0.5,1,0,0,0,0,0,0
3080,1,1,0.0,1,0,0,0,0,0,0
3081,4,4,1.5,24,0,0,0,0,0,0
3082,1,1,0.0,1,0,0,0,0,0,0
3083,2,2,0.5,2,0,0,0,0,0,12
3084,1,1,0.0,1,0,0,0,0,0,0
3085,3,3,1.8856180831641267,7,0,0,0,0,0,0
3086,1,1,0.0,6,0,0,0,0,0,0
3087,2,2,1.0,7,0,0,0,0,0,0
3088,2,2,0.5,1,0,0,0,0,0,12
3089,2,2,0.5,3,0,0,0,0,0,0
3090,1,1,0.0,1,0,0,0,0,0,0
3091,1,1,0.0,1,0,0,0,0,0,0
3092,2,2,0.0,3,0,0,0,0,0,0
3093,1,1,0.0,6,0,0,0,0,0,0
3094,1,1,0.0,1,0,0,0,0,0,0
3095,1,1,0.0,1,0,0,0,0,0,0
3096,2,2,0.5,3,0,0,0,0,0,0
3097,1,1,0.0,8,0,0,0,0,0,0
3098,2,2,0.5,3,0,0,0,0,0,0
3099,2,2,1.5,5,0,0,0,0,0,0
3100,1,1,0.0,1,0,0,0,0,0,0
3101,1,1,0.0,1,0,0,0,1,0,0
3102,2,2,0.0,2,0,0,0,0,0,0
3103,2,2,0.0,1,0,0,0,0,0,0
3104,2,2,1.0,13,0,0,0,0,0,0
3105,2,2,0.0,1,0,0,0,0,0,0
3106,1,1,0.0,1,0,0,0,0,0,0
3107,1,1,0.0,11,0,0,0,0,0,0
3108,1,1,0.0,1,0,0,0,0,0,0
3109,1,1,0.0,1,0,0,0,0,0,0
3110,3,3,1.8856180831641267,7,0,0,0,0,0,0
3111,3,3,1.4142135623730951,16,0,2,0,0,0,4
3112,2,2,1.0,3,0,1,0,0,0,0
3113,3,3,0.9428090415820634,28,0,2,0,0,0,4
3114,1,1,0.0,1,0,0,0,0,0,0
3115,2,2,0.0,2,0,0,0,0,0,0
3116,1,1,0.0,1,0,0,0,0,0,0
3117,2,2,1.5,7,0,0,0,0,0,0
3118,2,2,0.5,1,0,0,0,0,0,0
3119,4,4,0.4330127018922193,10,0,0,0,0,0,0
3120,2,2,1.5,13,0,0,0,0,0,0
3121,1,1,0.0,1,0,0,0,0,0,0
3122,2,2,1.0,7,0,1,0,0,0,0
3123,2,2,0.5,1,0,0,0,0,0,0
3124,1,1,0.0,6,0,0,0,0,0,0
3125,2,2,0.5,3,0,0,0,0,0,0
3126,2,2,0.5,1,0,0,0,0,0,0
3127,4,4,1.7853571071357126,33,0,0,0,0,0,0
3128,1,1,0.0,1,0,0,0,0,0,0
3129,1,1,0.0,1,0,0,0,0,0,0
3130,2,2,1.0,1,0,0,0,0,0,0
3131,1,1,0.0,2,0,0,0,0,0,0
3132,6,6,1.3743685418725535,42,0,0,0,0,0,0
3133,1,1,0.0,1,0,0,0,0,0,0
3134,1,1,0.0,1,0,0,0,0,0,0
