idx,stages,II,est_fmax_mhz,latency,rank,exec_cnt,serial_mem
3395,3,1,1166.7,3,83,218430,True
3396,8,1,1166.7,8,83,218430,True
3397,17,1,1166.7,17,83,218430,True
3398,2,1,1166.7,2,83,968526,True
3399,4,1,1166.7,4,83,622080,True
3400,2,1,1166.7,2,83,141723,True
3401,3,1,241.4,3,83,128231,True
3402,2,1,318.2,2,83,563390,True
3403,3,1,233.3,3,83,888808,True
3404,3,1,437.5,3,83,888808,True
3405,1,1,500.0,1,83,615565,False
3406,3,1,333.3,3,83,615565,True
3407,1,1,304.3,1,83,615565,True
3408,4,1,318.2,4,83,615565,True
3409,1,1,318.2,1,83,396436,True
3410,2,1,1166.7,2,83,396436,True
3411,3,1,304.3,3,83,39276,True
3412,3,1,1166.7,3,83,45333,True
3413,15,1,437.5,15,83,129450,True
3414,3,1,1166.7,3,83,589864,True
3415,2,1,350.0,2,83,589864,True
3416,3,1,212.1,3,83,117101,True
3417,12,1,205.9,12,83,28320,True
3418,6,1,109.4,6,83,780288,True
3419,2,1,1000.0,2,83,351664,True
3420,3,1,1000.0,3,83,351664,True
3421,2,1,1166.7,2,83,351664,True
3422,2,1,250.0,2,83,351664,True
3423,3,1,304.3,3,83,351664,True
3424,2,1,1166.7,2,84,40820,True
3425,2,1,1166.7,2,84,40820,True
3426,2,1,1166.7,2,84,36242,True
3427,2,1,1166.7,2,84,36242,True
3428,2,1,1166.7,2,84,45269,True
3429,2,1,1166.7,2,84,45269,True
3430,1,1,212.1,1,84,45269,False
3431,3,1,304.3,3,84,45269,True
3432,2,1,1166.7,2,84,33033,True
3433,2,1,1166.7,2,84,448796,True
3434,1,1,500.0,1,84,587264,False
3435,4,1,250.0,4,84,140316,True
3436,3,1,1166.7,3,84,481650,True
3437,2,1,1000.0,2,84,561234,True
3438,2,1,1166.7,2,84,399574,True
3439,1,1,304.3,1,84,589072,False
3440,2,1,583.3,2,84,29023,True
3441,1,1,500.0,1,84,278776,False
3442,3,1,333.3,3,84,278776,True
3443,1,1,304.3,1,84,278776,True
3444,4,1,318.2,4,84,278776,True
3445,2,1,1166.7,2,84,603808,True
3446,1,1,241.4,1,84,647124,True
3447,3,1,1166.7,3,84,39275,True
3448,2,1,1166.7,2,84,45333,True
3449,2,1,1166.7,2,84,45333,True
3450,1,1,212.1,1,84,45333,False
3451,3,1,304.3,3,84,45333,True
3452,7,1,218.7,7,84,129450,True
3453,11,1,205.9,11,84,27840,True
3454,10,1,233.3,10,84,780288,True
3455,2,1,291.7,2,84,68869,True
3456,1,1,318.2,1,85,726006,True
3457,2,1,1166.7,2,85,726006,True
3458,2,1,1000.0,2,85,40167,True
3459,2,1,1166.7,2,85,40167,True
3460,4,1,437.5,4,85,40167,True
3461,31,1,200.0,31,85,40167,True
3462,2,1,1000.0,2,85,35662,True
3463,2,1,1166.7,2,85,35662,True
3464,4,1,437.5,4,85,35662,True
3465,31,1,200.0,31,85,35662,True
3466,3,1,1166.7,3,85,45268,True
3467,1,1,304.3,1,85,655967,False
3468,3,1,1166.7,3,85,941111,True
3469,2,1,1166.7,2,85,941111,True
3470,2,1,1166.7,2,85,941111,True
3471,2,1,1166.7,2,85,941111,True
3472,2,1,233.3,2,85,448796,True
3473,1,1,304.3,1,85,620004,False
3474,2,1,1166.7,2,85,115357,True
3475,2,1,1166.7,2,85,746169,True
3476,2,1,1166.7,2,85,746169,True
3477,2,1,1166.7,2,85,746169,True
3478,1,1,304.3,1,85,588720,False
3479,2,1,212.1,2,85,29023,True
3480,2,1,250.0,2,85,29023,False
3481,1,1,291.7,1,85,29023,False
3482,3,1,212.1,3,85,29023,True
3483,2,1,411.8,2,85,29023,True
3484,3,1,1166.7,3,85,717696,True
3485,2,1,1000.0,2,85,829628,True
3486,2,1,1166.7,2,85,278756,True
3487,2,1,1166.7,2,85,278756,True
3488,2,1,1166.7,2,85,717420,True
3489,2,1,500.0,2,85,129450,True
3490,4,1,1166.7,4,85,589863,True
3491,3,1,241.4,3,85,128231,True
3492,2,1,1166.7,2,85,115357,True
3493,9,1,218.7,9,85,546523,True
3494,4,1,437.5,4,85,629626,True
3495,2,1,1166.7,2,85,629626,True
3496,1,1,304.3,1,85,23554,False
3497,4,1,1166.7,4,85,780288,True
3498,2,1,411.8,2,85,349073,True
3499,2,1,1166.7,2,85,349073,True
3500,1,1,538.5,1,85,349073,True
3501,2,1,368.4,2,85,349073,True
3502,1,1,500.0,1,85,349073,False
3503,3,1,218.7,3,85,349073,True
3504,2,1,1166.7,2,86,274685,True
3505,4,1,350.0,4,86,428106,True
3506,2,1,1166.7,2,86,33106,True
3507,2,1,1166.7,2,86,33106,True
3508,1,1,212.1,1,86,33106,False
3509,3,1,304.3,3,86,33106,True
3510,2,1,1166.7,2,86,32643,True
3511,2,1,1166.7,2,86,32643,True
3512,1,1,212.1,1,86,32643,False
3513,3,1,304.3,3,86,32643,True
3514,7,1,218.7,7,86,218430,True
3515,2,1,583.3,2,86,557440,True
3516,3,1,1166.7,3,86,557440,True
3517,2,1,500.0,2,86,936681,True
3518,2,1,1166.7,2,86,441473,True
3519,1,1,304.3,1,86,138327,False
3520,7,1,1000.0,7,86,116924,True
3521,2,1,1166.7,2,86,114269,True
3522,2,1,1166.7,2,86,114269,True
3523,2,1,1166.7,2,86,114269,True
3524,2,1,1166.7,2,86,114269,True
3525,2,1,1166.7,2,86,114269,True
3526,2,1,1166.7,2,86,114269,True
3527,2,1,1166.7,2,86,114269,True
3528,2,1,1166.7,2,86,114269,True
3529,2,1,1166.7,2,86,114269,True
3530,2,1,1166.7,2,86,114269,True
3531,2,1,1166.7,2,86,114269,True
3532,2,1,1166.7,2,86,114269,True
3533,2,1,1166.7,2,86,114269,True
3534,2,1,304.3,2,86,114269,True
3535,2,1,1166.7,2,86,717696,True
3536,2,1,1166.7,2,86,717696,True
3537,24,1,109.4,24,86,717696,True
3538,2,1,212.1,2,86,829628,False
3539,2,1,1000.0,2,86,829628,True
3540,2,1,411.8,2,86,829628,True
3541,2,1,1166.7,2,86,829628,True
3542,1,1,304.3,1,86,278739,False
3543,4,1,1166.7,4,86,584027,True
3544,3,1,1166.7,3,86,31950,True
3545,2,1,350.0,2,86,129449,True
3546,32,1,205.9,32,86,129449,True
3547,2,1,1166.7,2,86,335428,True
3548,2,1,205.9,2,86,335428,True
3549,1,1,350.0,1,86,589863,True
3550,2,1,1166.7,2,86,114269,True
3551,2,1,1166.7,2,86,114269,True
3552,2,1,1166.7,2,86,114269,True
3553,2,1,1166.7,2,86,114269,True
3554,2,1,1166.7,2,86,114269,True
3555,2,1,1166.7,2,86,114269,True
3556,2,1,1166.7,2,86,114269,True
3557,2,1,1166.7,2,86,114269,True
3558,2,1,1166.7,2,86,114269,True
3559,2,1,1166.7,2,86,114269,True
3560,2,1,1166.7,2,86,114269,True
3561,2,1,1166.7,2,86,114269,True
3562,2,1,1166.7,2,86,114269,True
3563,2,1,304.3,2,86,114269,True
3564,2,1,1166.7,2,86,1160683,True
3565,15,1,1166.7,15,86,629488,True
3566,3,1,1166.7,3,86,20858,True
3567,3,1,1166.7,3,86,20858,True
3568,35,1,109.4,35,86,20858,True
3569,4,1,1166.7,4,86,780288,True
3570,4,1,1166.7,4,86,780288,True
3571,2,1,437.5,2,86,68869,True
3572,3,1,1166.7,3,87,33104,True
3573,3,1,1166.7,3,87,32641,True
3574,2,1,1166.7,2,87,43316,True
3575,2,1,1166.7,2,87,43316,True
3576,1,1,304.3,1,87,33033,False
3577,3,1,1166.7,3,87,33033,True
3578,2,1,500.0,2,87,218430,True
3579,2,1,1166.7,2,87,831896,True
3580,2,1,1166.7,2,87,831896,True
3581,9,1,350.0,9,87,716785,True
3582,1,1,218.7,1,87,545516,False
3583,1,1,500.0,1,87,545516,False
3584,2,1,538.5,2,87,29016,True
3585,2,1,1000.0,2,87,29016,True
3586,2,1,1000.0,2,87,29016,True
3587,6,1,318.2,6,87,709128,True
3588,10,1,250.0,10,87,814773,True
3589,1,1,318.2,1,87,717419,True
3590,3,1,500.0,3,87,248281,True
3591,2,1,1166.7,2,87,32881,True
3592,4,1,1166.7,4,87,32881,True
3593,3,1,1166.7,3,87,32881,True
3594,3,1,1166.7,3,87,32881,True
3595,3,1,1166.7,3,87,32881,True
3596,2,1,437.5,2,87,32881,True
3597,2,1,1166.7,2,87,31949,True
3598,2,1,1166.7,2,87,31949,True
3599,1,1,212.1,1,87,31949,False
3600,3,1,304.3,3,87,31949,True
3601,11,1,350.0,11,87,129449,True
3602,2,1,1166.7,2,87,332887,True
3603,3,1,1166.7,3,87,332887,True
3604,2,1,1166.7,2,87,500673,True
3605,2,1,500.0,2,87,523976,True
3606,1,1,304.3,1,87,460698,False
3607,1,1,304.3,1,87,599696,False
3608,2,1,1166.7,2,87,780288,True
3609,2,1,1166.7,2,87,780288,True
3610,1,1,291.7,1,87,68619,False
3611,2,1,1000.0,2,88,42539,True
3612,2,1,1166.7,2,88,42539,True
3613,4,1,437.5,4,88,42539,True
3614,31,1,200.0,31,88,42539,True
3615,2,1,350.0,2,88,218430,True
3616,32,1,205.9,32,88,218430,True
3617,2,1,1000.0,2,88,8,True
3618,2,1,1000.0,2,88,8,True
3619,2,1,1166.7,2,88,104289,True
3620,2,1,1166.7,2,88,104289,True
3621,1,1,500.0,1,88,545514,False
3622,3,1,1166.7,3,88,545514,True
3623,3,1,1166.7,3,88,27553,True
3624,3,1,1166.7,3,88,27553,True
3625,35,1,109.4,35,88,27553,True
3626,11,1,218.7,11,88,636895,True
3627,2,1,1166.7,2,88,647080,True
3628,1,1,304.3,1,88,361596,False
3629,2,1,1166.7,2,88,129449,True
3630,2,1,1166.7,2,88,129449,True
3631,2,1,1166.7,2,88,129449,True
3632,9,1,1166.7,9,88,129449,True
3633,3,1,1166.7,3,88,129449,True
3634,8,1,1166.7,8,88,129449,True
3635,17,1,1166.7,17,88,129449,True
3636,2,1,1166.7,2,88,50,True
3637,7,1,1000.0,7,88,116924,True
3638,2,1,1166.7,2,88,104289,True
3639,2,1,1166.7,2,88,104289,True
3640,2,1,1166.7,2,88,1160683,True
3641,1,1,304.3,1,88,597560,False
3642,3,1,1166.7,3,88,20856,True
3643,2,1,1166.7,2,88,20856,True
3644,3,1,1166.7,3,88,20856,True
3645,2,1,1166.7,2,88,20856,True
3646,4,1,1166.7,4,88,20856,True
3647,2,1,1166.7,2,88,20856,True
3648,2,1,1166.7,2,88,20856,True
3649,3,1,1166.7,3,88,20856,True
3650,3,1,1166.7,3,88,20856,True
3651,3,1,1166.7,3,88,20856,True
3652,3,1,1166.7,3,88,20856,True
3653,2,1,1166.7,2,88,20856,True
3654,3,1,1166.7,3,88,20856,True
3655,2,1,1166.7,2,88,20856,True
3656,2,1,1166.7,2,88,20856,True
3657,2,1,1166.7,2,88,20856,True
3658,4,1,1166.7,4,88,780288,True
3659,1,1,304.3,1,88,68619,True
3660,1,1,205.9,1,88,68619,True
3661,2,1,304.3,2,89,725014,True
3662,2,1,1166.7,2,89,426448,True
3663,2,1,318.2,2,89,26064,True
3664,4,1,437.5,4,89,26064,True
3665,2,1,318.2,2,89,40706,True
3666,4,1,437.5,4,89,40706,True
3667,2,1,1166.7,2,89,32760,True
3668,2,1,1166.7,2,89,32760,True
3669,2,1,1166.7,2,89,32760,True
3670,2,1,1166.7,2,89,32760,True
3671,2,1,1166.7,2,89,32760,True
3672,11,1,350.0,11,89,218430,True
3673,3,1,1166.7,3,89,504553,True
3674,4,1,437.5,4,89,504553,True
3675,1,1,304.3,1,89,8,False
3676,1,1,304.3,1,89,131784,False
3677,5,1,388.9,5,89,663836,True
3678,9,1,218.7,9,89,663836,True
3679,2,1,1000.0,2,89,545514,True
3680,3,1,1166.7,3,89,545514,True
3681,2,1,1000.0,2,89,545514,True
3682,2,1,1000.0,2,89,562927,True
3683,3,1,1000.0,3,89,562927,True
3684,2,1,1166.7,2,89,562927,True
3685,2,1,250.0,2,89,562927,True
3686,3,1,304.3,3,89,562927,True
3687,1,1,538.5,1,89,334662,True
3688,3,1,1166.7,3,89,27342,True
3689,2,1,1166.7,2,89,548479,True
3690,3,1,437.5,3,89,500673,True
3691,2,1,1166.7,2,89,511941,True
3692,2,1,1166.7,2,89,511941,True
3693,2,1,1166.7,2,89,511941,True
3694,2,1,1166.7,2,89,511941,True
3695,2,1,1166.7,2,89,20835,True
3696,7,1,437.5,7,89,20835,True
3697,5,1,318.2,5,89,20835,True
3698,5,1,1166.7,5,89,20835,True
3699,4,1,1166.7,4,89,780288,True
3700,4,1,212.1,4,89,64889,True
3701,2,1,411.8,2,89,64889,True
3702,2,1,1166.7,2,90,508348,True
3703,1,1,241.4,1,90,725014,True
3704,2,1,437.5,2,90,362240,True
3705,2,1,1166.7,2,90,302197,True
3706,3,1,1166.7,3,90,26063,True
3707,3,1,1166.7,3,90,40705,True
3708,2,1,1000.0,2,90,27264,True
3709,2,1,1166.7,2,90,27264,True
3710,1,1,500.0,1,90,27264,False
3711,2,1,1166.7,2,90,611377,True
3712,2,1,1166.7,2,90,611377,True
3713,2,1,1166.7,2,90,611377,True
3714,3,1,1000.0,3,90,611377,True
3715,281,1,218.7,281,90,218429,True
3716,2,1,1166.7,2,90,819155,True
3717,2,1,500.0,2,90,8,True
3718,1,1,304.3,1,90,349094,False
3719,3,1,1166.7,3,90,27553,True
3720,2,1,1166.7,2,90,27553,True
3721,3,1,1166.7,3,90,27553,True
3722,2,1,1166.7,2,90,27553,True
3723,4,1,1166.7,4,90,27553,True
3724,2,1,1166.7,2,90,27553,True
3725,2,1,1166.7,2,90,27553,True
3726,3,1,1166.7,3,90,27553,True
3727,3,1,1166.7,3,90,27553,True
3728,3,1,1166.7,3,90,27553,True
3729,3,1,1166.7,3,90,27553,True
3730,2,1,1166.7,2,90,27553,True
3731,3,1,1166.7,3,90,27553,True
3732,2,1,1166.7,2,90,27553,True
3733,2,1,1166.7,2,90,27553,True
3734,2,1,1166.7,2,90,27553,True
3735,1,1,318.2,1,90,600846,True
3736,1,1,538.5,1,90,391789,True
3737,5,1,1166.7,5,90,391789,True
3738,3,1,1166.7,3,90,17991,True
3739,2,1,318.2,2,90,27342,True
3740,4,1,437.5,4,90,27342,True
3741,3,1,411.8,3,90,351320,True
3742,3,1,218.7,3,90,440046,True
3743,3,1,218.7,3,90,440046,True
3744,33,1,109.4,33,90,20680,True
3745,4,1,1166.7,4,90,778764,True
3746,4,1,1166.7,4,90,778764,True
3747,2,1,1166.7,2,91,362199,True
3748,2,1,1166.7,2,91,31752,True
3749,2,1,1166.7,2,91,218429,True
3750,1,1,304.3,1,91,8,False
3751,2,1,437.5,2,91,463410,True
3752,1,1,1000.0,1,91,531958,True
3753,8,1,212.1,8,91,531958,True
3754,2,1,1166.7,2,91,27494,True
3755,7,1,437.5,7,91,27494,True
3756,5,1,318.2,5,91,27494,True
3757,5,1,1166.7,5,91,27494,True
3758,10,1,1166.7,10,91,592659,True
3759,2,1,1166.7,2,91,779316,True
3760,2,1,1166.7,2,91,779316,True
3761,2,1,1166.7,2,91,651034,True
3762,2,1,318.2,2,91,17991,True
3763,4,1,437.5,4,91,17991,True
3764,281,1,218.7,281,91,129449,True
3765,1,1,500.0,1,91,496786,False
3766,2,1,1166.7,2,91,496786,True
3767,2,1,1000.0,2,91,132315,True
3768,8,1,205.9,8,91,511941,True
3769,2,1,1166.7,2,91,440046,True
3770,6,1,109.4,6,91,778764,True
3771,2,1,212.1,2,91,317220,False
3772,2,1,1000.0,2,92,22720,True
3773,2,1,1166.7,2,92,22720,True
3774,1,1,500.0,1,92,22720,False
3775,1,1,212.1,1,92,36992,False
3776,1,1,304.3,1,92,8,False
3777,1,1,225.8,1,92,384382,False
3778,2,1,1166.7,2,92,94862,True
3779,3,1,437.5,3,92,94862,True
3780,2,1,437.5,2,92,463400,True
3781,3,1,1166.7,3,92,27425,True
3782,3,1,1166.7,3,92,27425,True
3783,36,1,109.4,36,92,27425,True
3784,1,1,304.3,1,92,778969,False
3785,1,1,205.9,1,92,645163,True
3786,2,1,1166.7,2,92,175972,True
3787,2,1,1166.7,2,92,175972,True
3788,3,1,304.3,3,92,18207,True
3789,2,1,1166.7,2,92,337406,True
3790,2,1,1166.7,2,92,337406,True
3791,2,1,1166.7,2,92,337406,True
3792,3,1,1000.0,3,92,337406,True
3793,2,1,1166.7,2,92,129449,True
3794,1,1,304.3,1,92,46,False
3795,2,1,1166.7,2,92,332887,True
3796,2,1,1166.7,2,92,496786,True
3797,2,1,1166.7,2,92,94862,True
3798,3,1,437.5,3,92,94862,True
3799,2,1,1166.7,2,92,440045,True
3800,2,1,1166.7,2,92,20680,True
3801,3,1,1166.7,3,92,20680,True
3802,3,1,1166.7,3,92,20680,True
3803,2,1,1166.7,2,92,20680,True
3804,2,1,1166.7,2,92,20680,True
3805,2,1,1166.7,2,92,20680,True
3806,2,1,1166.7,2,92,20680,True
3807,2,1,1166.7,2,92,20680,True
3808,2,1,1166.7,2,92,20680,True
3809,2,1,1166.7,2,92,20680,True
3810,2,1,1166.7,2,92,20680,True
3811,2,1,1166.7,2,92,20680,True
3812,2,1,1166.7,2,92,20680,True
3813,3,1,1166.7,3,92,20680,True
3814,3,1,1166.7,3,92,20680,True
3815,3,1,1166.7,3,92,20680,True
3816,2,1,1166.7,2,92,20680,True
3817,3,1,1166.7,3,92,20680,True
3818,3,1,1166.7,3,92,20680,True
3819,3,1,1166.7,3,92,20680,True
3820,2,1,1166.7,2,92,20680,True
3821,3,1,1166.7,3,92,20680,True
3822,2,1,1166.7,2,92,20680,True
3823,2,1,1166.7,2,92,20680,True
3824,2,1,1166.7,2,92,20680,True
3825,4,1,1166.7,4,92,778764,True
3826,5,1,437.5,5,92,63067,True
3827,4,1,437.5,4,92,63067,True
3828,2,1,1166.7,2,92,307309,True
3829,2,1,318.2,2,92,307309,True
3830,2,1,1166.7,2,93,299025,True
3831,3,1,1166.7,3,93,36991,True
3832,15,1,437.5,15,93,218429,True
3833,2,1,500.0,2,93,8,True
3834,1,1,304.3,1,93,591300,True
3835,1,1,1000.0,1,93,118652,True
3836,2,1,1166.7,2,93,95568,True
3837,2,1,437.5,2,93,463400,True
3838,3,1,304.3,3,93,525258,True
3839,2,1,1000.0,2,93,31808,True
3840,2,1,1166.7,2,93,31808,True
3841,1,1,500.0,1,93,31808,False
3842,2,1,1166.7,2,93,969564,True
3843,2,1,1166.7,2,93,969564,True
3844,2,1,1166.7,2,93,969564,True
3845,2,1,1166.7,2,93,969564,True
3846,3,1,500.0,3,93,449875,True
3847,3,1,1000.0,3,93,449875,True
3848,4,1,437.5,4,93,449875,True
3849,1,1,500.0,1,93,449875,False
3850,2,1,1000.0,2,93,551023,True
3851,3,1,1166.7,3,93,17814,True
3852,3,1,1166.7,3,93,18206,True
3853,2,1,1166.7,2,93,332887,True
3854,2,1,318.2,2,93,108847,True
3855,11,1,218.7,11,93,440045,True
3856,2,1,1166.7,2,93,20658,True
3857,2,1,1166.7,2,93,20658,True
3858,5,1,318.2,5,93,20658,True
3859,5,1,318.2,5,93,20658,True
3860,2,1,318.2,2,93,20658,True
3861,2,1,318.2,2,93,20658,True
3862,2,1,1166.7,2,93,20658,True
3863,2,1,1166.7,2,93,20658,True
3864,2,1,1166.7,2,94,725013,True
3865,2,1,1166.7,2,94,419764,True
3866,2,1,1166.7,2,94,419764,True
3867,1,1,304.3,1,94,31752,False
3868,3,1,1166.7,3,94,31752,True
3869,2,1,318.2,2,94,26886,True
3870,1,1,304.3,1,94,564165,False
3871,2,1,1000.0,2,94,8,True
3872,2,1,1000.0,2,94,8,True
3873,2,1,1166.7,2,94,384381,True
3874,4,1,218.7,4,94,591300,True
3875,3,1,304.3,3,94,425850,True
3876,2,1,1166.7,2,94,27424,True
3877,3,1,1166.7,3,94,27424,True
3878,2,1,1166.7,2,94,27424,True
3879,2,1,1166.7,2,94,27424,True
3880,4,1,1166.7,4,94,27424,True
3881,2,1,1166.7,2,94,27424,True
3882,3,1,437.5,3,94,27424,True
3883,2,1,1166.7,2,94,27424,True
3884,3,1,1166.7,3,94,27424,True
3885,3,1,1166.7,3,94,27424,True
3886,3,1,1166.7,3,94,27424,True
3887,3,1,1166.7,3,94,27424,True
3888,2,1,1166.7,2,94,27424,True
3889,3,1,1166.7,3,94,27424,True
3890,2,1,1166.7,2,94,27424,True
3891,2,1,1166.7,2,94,27424,True
3892,2,1,1166.7,2,94,27424,True
3893,3,1,1166.7,3,94,536382,True
3894,2,1,1166.7,2,94,742577,True
3895,5,1,1166.7,5,94,543061,True
3896,2,1,1166.7,2,94,543061,True
3897,2,1,1166.7,2,94,17813,True
3898,2,1,1166.7,2,94,17813,True
3899,1,1,212.1,1,94,17813,False
3900,3,1,304.3,3,94,17813,True
3901,2,1,1166.7,2,94,332887,True
3902,2,1,1166.7,2,94,332887,True
3903,1,1,304.3,1,94,332887,False
3904,1,1,233.3,1,94,440045,False
3905,2,1,1166.7,2,94,411862,True
3906,2,1,388.9,2,94,411862,True
3907,23,1,109.4,23,94,650240,True
3908,2,1,1166.7,2,94,303558,True
3909,1,1,304.3,1,95,418301,False
3910,3,1,437.5,3,95,183293,True
3911,2,1,1000.0,2,95,27264,True
3912,2,1,1166.7,2,95,27264,True
3913,1,1,500.0,1,95,27264,False
3914,19,1,218.7,19,95,192045,True
3915,1,1,218.7,1,95,8,False
3916,1,1,500.0,1,95,473251,False
3917,2,1,1166.7,2,95,473251,True
3918,2,1,1166.7,2,95,534414,True
3919,3,1,1166.7,3,95,534414,True
3920,1,1,304.3,1,95,219098,False
3921,2,1,1166.7,2,95,404411,True
3922,2,1,1166.7,2,95,27366,True
3923,7,1,318.2,7,95,27366,True
3924,3,1,1166.7,3,95,536382,True
3925,2,1,1166.7,2,95,381990,True
3926,3,1,1166.7,3,95,15987,True
3927,6,1,218.7,6,95,128344,True
3928,2,1,1166.7,2,95,332887,True
3929,1,1,500.0,1,95,123387,False
3930,2,1,1166.7,2,95,95568,True
3931,5,1,1166.7,5,95,650240,True
3932,2,1,1166.7,2,96,406557,True
3933,4,1,388.9,4,96,406557,True
3934,2,1,1166.7,2,96,406557,True
3935,4,1,350.0,4,96,325359,True
3936,2,1,1166.7,2,96,31248,True
3937,2,1,1166.7,2,96,31248,True
3938,2,1,1166.7,2,96,31248,True
3939,2,1,1166.7,2,96,31248,True
3940,2,1,1166.7,2,96,31248,True
3941,2,1,318.2,2,96,22405,True
3942,3,1,205.9,3,96,541441,True
3943,3,1,1166.7,3,96,148204,True
3944,13,1,1166.7,13,96,148204,True
3945,3,1,1166.7,3,96,148204,True
3946,3,1,1166.7,3,96,148204,True
3947,3,1,1166.7,3,96,148204,True
3948,6,1,1166.7,6,96,148204,True
3949,27,1,1166.7,27,96,148204,True
3950,3,1,1166.7,3,96,148204,True
3951,2,1,1166.7,2,96,148204,True
3952,2,1,1166.7,2,96,148204,True
3953,9,1,1166.7,9,96,148204,True
3954,14,1,1166.7,14,96,148204,True
3955,5,1,1166.7,5,96,148204,True
3956,7,1,1166.7,7,96,148204,True
3957,2,1,1166.7,2,96,148204,True
3958,4,1,1166.7,4,96,148204,True
3959,3,1,1166.7,3,96,148204,True
3960,3,1,1166.7,3,96,148204,True
3961,38,1,318.2,38,96,148204,True
3962,2,1,1166.7,2,96,473251,True
3963,1,1,500.0,1,96,516612,False
3964,2,1,225.8,2,96,516612,False
3965,3,1,411.8,3,96,516612,True
3966,1,1,269.2,1,96,404411,False
3967,2,1,1166.7,2,96,404411,True
3968,2,1,1166.7,2,96,404411,True
3969,11,1,250.0,11,96,24360,True
3970,6,1,1166.7,6,96,533736,True
3971,3,1,291.7,3,96,426635,True
3972,3,1,1166.7,3,96,16017,True
3973,1,1,212.1,1,96,15987,False
3974,3,1,205.9,3,96,295715,True
3975,2,1,500.0,2,96,128344,True
3976,6,1,218.7,6,96,488384,True
3977,1,1,1000.0,1,96,107153,True
3978,8,1,212.1,8,96,107153,True
3979,2,1,1166.7,2,96,941980,True
3980,2,1,1166.7,2,96,285814,True
3981,2,1,1166.7,2,97,253193,True
3982,2,1,318.2,2,97,26330,True
3983,4,1,437.5,4,97,26330,True
3984,1,1,212.1,1,97,20949,False
3985,3,1,1166.7,3,97,17881,True
3986,2,1,291.7,2,97,477374,False
3987,2,1,1166.7,2,97,384381,True
3988,1,1,304.3,1,97,113115,False
3989,3,1,1166.7,3,97,94648,True
3990,1,1,500.0,1,97,512579,False
3991,2,1,411.8,2,97,512579,True
3992,2,1,318.2,2,97,31367,True
3993,2,1,1166.7,2,97,943376,True
3994,2,1,1166.7,2,97,193484,True
3995,15,1,1166.7,15,97,404281,True
3996,12,1,250.0,12,97,19575,True
3997,7,1,1166.7,7,97,532224,True
3998,2,1,1166.7,2,97,535233,True
3999,2,1,1166.7,2,97,16017,True
4000,2,1,1166.7,2,97,16017,True
4001,1,1,212.1,1,97,16017,False
4002,3,1,304.3,3,97,16017,True
4003,17,1,218.7,17,97,128344,True
4004,2,1,304.3,2,97,24,True
4005,1,1,291.7,1,97,19275,False
4006,2,1,205.9,2,97,19275,True
4007,2,1,1166.7,2,97,602308,True
4008,9,1,205.9,9,97,602308,True
4009,3,1,1166.7,3,97,260118,True
4010,2,1,1166.7,2,98,406557,True
4011,2,1,1166.7,2,98,725000,True
4012,3,1,1166.7,3,98,26329,True
4013,3,1,1166.7,3,98,20948,True
4014,2,1,1166.7,2,98,17880,True
4015,2,1,1166.7,2,98,17880,True
4016,1,1,212.1,1,98,17880,False
4017,3,1,304.3,3,98,17880,True
4018,1,1,500.0,1,98,477374,False
4019,3,1,291.7,3,98,477374,True
4020,3,1,500.0,3,98,477374,True
4021,2,1,1166.7,2,98,384381,True
4022,2,1,1166.7,2,98,384381,True
4023,2,1,1166.7,2,98,92785,True
4024,5,1,218.7,5,98,455347,True
4025,2,1,1166.7,2,98,403374,True
4026,2,1,388.9,2,98,403374,True
4027,12,1,205.9,12,98,17400,True
4028,6,1,205.9,6,98,528255,True
4029,2,1,1000.0,2,98,250209,True
4030,3,1,1000.0,3,98,250209,True
4031,2,1,1166.7,2,98,250209,True
4032,2,1,250.0,2,98,250209,True
4033,3,1,304.3,3,98,250209,True
4034,2,1,1166.7,2,98,406380,True
4035,4,1,388.9,4,98,406380,True
4036,2,1,1166.7,2,98,406380,True
4037,2,1,1000.0,2,98,535233,True
4038,1,1,250.0,1,98,377697,False
4039,2,1,1166.7,2,98,377697,True
4040,2,1,1166.7,2,98,174059,True
4041,3,1,1166.7,3,98,12171,True
4042,2,1,1166.7,2,98,126069,True
4043,5,1,1166.7,5,98,126069,True
4044,18,1,1166.7,18,98,126069,True
4045,3,1,1166.7,3,98,126069,True
4046,6,1,218.7,6,98,485035,True
4047,3,1,1166.7,3,98,369421,True
4048,25,1,233.3,25,98,586359,True
4049,2,1,1166.7,2,98,57561,True
4050,1,1,250.0,1,99,629599,False
4051,2,1,1166.7,2,99,629599,True
4052,1,1,538.5,1,99,319584,True
4053,2,1,1166.7,2,99,415874,True
4054,3,1,437.5,3,99,181674,True
4055,2,1,318.2,2,99,26886,True
4056,1,1,205.9,1,99,531921,True
4057,1,1,205.9,1,99,531921,True
4058,2,1,1166.7,2,99,148203,True
4059,1349,1,205.9,1349,99,148203,True
4060,32,1,205.9,32,99,108000,True
4061,2,1,1166.7,2,99,92135,True
4062,2,1,1166.7,2,99,92135,True
4063,1,1,225.8,1,99,455103,False
4064,1,1,225.8,1,99,455103,False
4065,2,1,1166.7,2,99,192859,True
4066,2,1,218.7,2,99,192859,True
4067,2,1,218.7,2,99,192859,True
4068,2,1,350.0,2,99,192859,True
4069,5,1,1166.7,5,99,192859,True
4070,11,1,205.9,11,99,16800,True
4071,3,1,1166.7,3,99,524160,True
4072,2,1,1166.7,2,99,742380,True
