benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
648.exchange2_s,1,region_19,118199520,118126080,1.02,1.02,0.06
648.exchange2_s,1,average,113230257,112885554,1.07,1.08,0.40

649.fotonik3d_s,1,region_1,143382960,143289120,0.84,0.84,0.07
649.fotonik3d_s,1,region_2,368468880,368450160,0.33,0.33,0.01
649.fotonik3d_s,1,region_3,526599120,526579440,0.23,0.23,0.00
649.fotonik3d_s,1,region_4,551072400,551051760,0.22,0.22,0.00
649.fotonik3d_s,1,region_5,270967680,290574960,0.44,0.41,-7.24
649.fotonik3d_s,1,region_6,330162000,330144000,0.36,0.36,0.01
649.fotonik3d_s,1,region_7,350058000,350034000,0.34,0.34,0.01
649.fotonik3d_s,1,region_8,550918080,550898640,0.22,0.22,0.00
649.fotonik3d_s,1,region_9,64068240,64068960,0.62,0.62,-0.00
649.fotonik3d_s,1,region_10,515569680,515549760,0.23,0.23,0.00
649.fotonik3d_s,1,region_11,65360160,65358000,0.64,0.64,0.00
649.fotonik3d_s,1,region_12,512160960,512141520,0.23,0.23,0.00
649.fotonik3d_s,1,region_13,515519760,515434320,0.23,0.23,0.02
649.fotonik3d_s,1,region_14,476137680,476118240,0.25,0.25,0.00
649.fotonik3d_s,1,region_15,526610400,526590480,0.23,0.23,0.00
649.fotonik3d_s,1,region_16,143386320,143292960,0.84,0.84,0.07
649.fotonik3d_s,1,region_17,528126960,528107520,0.23,0.23,0.00
649.fotonik3d_s,1,region_18,391957680,391937520,0.31,0.31,0.01
649.fotonik3d_s,1,region_19,64054560,64055040,0.63,0.63,-0.00
649.fotonik3d_s,1,region_20,447641280,447623520,0.27,0.27,0.00
649.fotonik3d_s,1,region_21,515904720,515818320,0.23,0.23,0.02
649.fotonik3d_s,1,region_22,513283680,513263520,0.23,0.23,0.00
649.fotonik3d_s,1,region_23,444620640,444600480,0.27,0.27,0.00
649.fotonik3d_s,1,region_24,367523760,367505760,0.33,0.33,0.00
649.fotonik3d_s,1,average,382648150,383437000,0.36,0.36,-0.78

654.roms_s,1,region_1,367267200,367262880,0.33,0.33,0.00
654.roms_s,1,region_2,189072480,189072000,0.63,0.63,0.00
654.roms_s,1,region_3,234726480,234725040,0.51,0.51,0.00
654.roms_s,1,region_4,138893280,135831120,0.86,0.88,2.20
654.roms_s,1,region_5,317781840,315814560,0.38,0.38,0.62
654.roms_s,1,region_6,152496720,152022960,0.79,0.79,0.31
654.roms_s,1,region_7,531855120,531852720,0.23,0.23,0.00
654.roms_s,1,region_8,139357200,138862080,0.86,0.86,0.36
654.roms_s,1,region_9,316262640,316260000,0.38,0.38,0.00
654.roms_s,1,region_10,525211200,525206880,0.23,0.23,0.00
654.roms_s,1,region_11,281716800,281716560,0.43,0.43,0.00
654.roms_s,1,region_12,536900160,536895840,0.22,0.22,0.00
654.roms_s,1,region_13,365926560,365926080,0.33,0.33,0.00
654.roms_s,1,region_14,220652400,220650000,0.54,0.54,0.00
654.roms_s,1,region_15,511998240,512117040,0.23,0.23,-0.02
654.roms_s,1,region_16,454712880,454707840,0.26,0.26,0.00
654.roms_s,1,region_17,528686880,528682320,0.23,0.23,0.00
654.roms_s,1,region_18,526639200,526634640,0.23,0.23,0.00
654.roms_s,1,region_19,189661920,186090240,0.63,0.64,1.88
654.roms_s,1,region_20,475550400,475547520,0.25,0.25,0.00
654.roms_s,1,region_21,557394480,557389440,0.22,0.22,0.00
654.roms_s,1,region_22,144092160,143915520,0.83,0.83,0.12
654.roms_s,1,region_23,335158560,335157360,0.36,0.36,0.00
654.roms_s,1,region_24,346099680,346095600,0.35,0.35,0.00
654.roms_s,1,region_25,140407920,140209920,0.85,0.86,0.14
654.roms_s,1,region_26,516787440,516783840,0.23,0.23,0.00
654.roms_s,1,region_27,162066240,158684880,0.74,0.76,2.09
654.roms_s,1,region_28,183241680,179396400,0.65,0.67,2.10
654.roms_s,1,region_29,526838160,526834080,0.23,0.23,0.00
654.roms_s,1,region_30,557406480,557402160,0.22,0.22,0.00
654.roms_s,1,average,349162080,348591584,0.44,0.44,0.98

657.xz_s,1,region_1,184494480,184413840,0.65,0.65,0.04
657.xz_s,1,region_2,187124640,187098000,0.64,0.64,0.01
657.xz_s,1,region_3,186252960,186179280,0.64,0.64,0.04
657.xz_s,1,region_4,189440400,189415680,0.63,0.63,0.01
657.xz_s,1,region_5,190095360,190064880,0.63,0.63,0.02
657.xz_s,1,region_6,184666320,184593840,0.65,0.65,0.04
657.xz_s,1,region_7,185197920,185172960,0.65,0.65,0.01
657.xz_s,1,region_8,184693200,184615200,0.65,0.65,0.04
657.xz_s,1,region_9,181768800,181729200,0.66,0.66,0.02
657.xz_s,1,region_10,278208480,278187600,0.43,0.43,0.01
657.xz_s,1,region_11,186184800,186113280,0.64,0.64,0.04
657.xz_s,1,region_12,181241520,181203360,0.66,0.66,0.02
657.xz_s,1,region_13,182112960,182080560,0.66,0.66,0.02
657.xz_s,1,region_14,180490560,180060960,0.66,0.67,0.24
657.xz_s,1,region_15,184704240,184628640,0.65,0.65,0.04
657.xz_s,1,region_16,180525600,180378480,0.66,0.67,0.08
657.xz_s,1,region_17,187506720,187479120,0.64,0.64,0.01
657.xz_s,1,region_18,181113120,181049520,0.66,0.66,0.04
657.xz_s,1,region_19,186257280,186220080,0.64,0.64,0.02
657.xz_s,1,region_20,267853440,267848880,0.45,0.45,0.00
657.xz_s,1,region_21,187029600,186974640,0.64,0.64,0.03
657.xz_s,1,region_22,180640080,180050640,0.66,0.67,0.33
657.xz_s,1,region_23,185308080,185227440,0.65,0.65,0.04
657.xz_s,1,region_24,180617280,180586800,0.66,0.66,0.02
657.xz_s,1,region_25,278178960,278158320,0.43,0.43,0.01
657.xz_s,1,region_26,181350720,181294080,0.66,0.66,0.03
657.xz_s,1,average,194732982,194647126,0.62,0.63,0.05

657.xz_s,2,region_1,191266560,190556640,0.63,0.63,0.37
657.xz_s,2,region_2,150288720,149668800,0.80,0.80,0.41
657.xz_s,2,region_3,190897200,190184880,0.63,0.63,0.37
657.xz_s,2,region_4,90810240,90810480,1.32,1.32,-0.00
657.xz_s,2,region_5,118696560,113402160,1.01,1.06,4.46
657.xz_s,2,region_6,178281360,177692160,0.67,0.68,0.33
657.xz_s,2,region_7,196147200,195408720,0.61,0.61,0.38
657.xz_s,2,region_8,185959680,185331840,0.65,0.65,0.34
657.xz_s,2,region_9,185446320,184847520,0.65,0.65,0.32
657.xz_s,2,region_10,187860240,187156320,0.64,0.64,0.37
657.xz_s,2,region_11,98899680,98899440,1.21,1.21,0.00
657.xz_s,2,region_12,189456960,188776320,0.63,0.64,0.36
657.xz_s,2,region_13,105418080,101968320,1.14,1.18,3.27
657.xz_s,2,average,159186831,158054123,0.81,0.82,1.00
